Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,2040,002,Accounting Procedure,0.37,0.25,0.14,0.02,0.03,0.0,0.0,0.19,Jeffrey McMillan,,ACCT-2040,2014
ACCT,3030,001,Cost Accounting,0.31,0.24,0.28,0.0,0.03,0.0,0.0,0.14,Henry Anderson,,ACCT-3030,2014
ACCT,3030,002,Cost Accounting,0.22,0.35,0.22,0.05,0.11,0.0,0.0,0.05,Henry Anderson,,ACCT-3030,2014
ACCT,3030,003,Cost Accounting,0.38,0.28,0.23,0.0,0.05,0.0,0.0,0.05,Robin Radtke,,ACCT-3030,2014
ACCT,3030,005,Cost Accounting,0.28,0.35,0.13,0.03,0.1,0.0,0.0,0.13,Robin Radtke,,ACCT-3030,2014
ACCT,3110,001,Intermed Financial A,0.5,0.31,0.13,0.06,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3110,2014
ACCT,3110,002,Intermed Financial A,0.51,0.36,0.05,0.03,0.03,0.0,0.0,0.03,Terry Knause,,ACCT-3110,2014
ACCT,3110,003,Intermed Financial A,0.38,0.23,0.28,0.05,0.0,0.0,0.0,0.05,Terry Knause,,ACCT-3110,2014
ACCT,3110,005,Intermed Financial A,0.35,0.32,0.19,0.05,0.0,0.0,0.0,0.08,Terry Knause,,ACCT-3110,2014
ACCT,3120,001,Intermed Financial A,0.03,0.18,0.41,0.21,0.09,0.0,0.0,0.09,Brian Carver,,ACCT-3120,2014
ACCT,3120,002,Intermed Financial A,0.17,0.3,0.26,0.09,0.07,0.0,0.0,0.11,Suzanne Pearse,,ACCT-3120,2014
ACCT,3120,003,Intermed Financial A,0.05,0.18,0.37,0.18,0.08,0.0,0.0,0.13,Brian Carver,,ACCT-3120,2014
ACCT,3120,004,Intermed Financial A,0.09,0.31,0.36,0.16,0.02,0.0,0.0,0.07,Suzanne Pearse,,ACCT-3120,2014
ACCT,3130,001,Intermed Financial A,0.17,0.42,0.42,0.0,0.0,0.0,0.0,0.0,J Madray,,ACCT-3130,2014
ACCT,3130,002,Intermed Financial A,0.19,0.47,0.22,0.06,0.0,0.0,0.0,0.06,J Madray,,ACCT-3130,2014
ACCT,3130,003,Intermed Financial A,0.21,0.47,0.24,0.0,0.05,0.0,0.0,0.03,J Madray,,ACCT-3130,2014
ACCT,3130,005,Intermed Financial A,0.18,0.24,0.42,0.05,0.05,0.0,0.0,0.05,J Madray,,ACCT-3130,2014
ACCT,3220,001,Accounting Informati,0.21,0.26,0.31,0.08,0.05,0.0,0.0,0.1,Philip Maiberger,,ACCT-3220,2014
ACCT,3220,002,Accounting Informati,0.15,0.41,0.08,0.13,0.08,0.0,0.0,0.15,Philip Maiberger,,ACCT-3220,2014
ACCT,3220,003,Accounting Informati,0.2,0.55,0.15,0.0,0.05,0.0,0.0,0.05,Nancy Harp,,ACCT-3220,2014
ACCT,4040,002,Individual Taxation,0.36,0.36,0.24,0.02,0.0,0.0,0.0,0.02,Derek Dalton,,ACCT-4040,2014
ACCT,4040,003,Individual Taxation,0.1,0.44,0.28,0.03,0.05,0.0,0.0,0.1,Derek Dalton,,ACCT-4040,2014
ACCT,4080,001,Retire & Estate Plan,0.45,0.36,0.09,0.09,0.0,0.0,0.0,0.0,John Hine,,ACCT-4080,2014
ACCT,4100,001,Reporting and Mgmt C,0.34,0.42,0.18,0.03,0.0,0.0,0.0,0.03,Sally Widener,,ACCT-4100,2014
ACCT,4100,002,Reporting and Mgmt C,0.57,0.3,0.04,0.04,0.04,0.0,0.0,0.0,Sally Widener,,ACCT-4100,2014
ACCT,4150,001,Auditing,0.06,0.34,0.38,0.19,0.03,0.0,0.0,0.0,Carl Hollingsworth,,ACCT-4150,2014
ACCT,4150,002,Auditing,0.32,0.42,0.1,0.06,0.03,0.0,0.0,0.06,Carl Hollingsworth,,ACCT-4150,2014
ACCT,8510,001,Tax Research,0.25,0.59,0.16,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2014
ACCT,8510,002,Tax Research,0.06,0.79,0.12,0.0,0.03,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2014
ACCT,8530,001,Adv Acct Problems,0.52,0.36,0.09,0.0,0.0,0.0,0.0,0.03,Ralph Welton,,ACCT-8530,2014
ACCT,8530,002,Adv Acct Problems,0.48,0.42,0.03,0.0,0.06,0.0,0.0,0.0,Ralph Welton,,ACCT-8530,2014
ACCT,8550,001,Gov't and Nonprofit,0.59,0.35,0.03,0.0,0.03,0.0,0.0,0.0,James Barnes,,ACCT-8550,2014
ACCT,8550,002,Gov't and Nonprofit,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2014
ACCT,8630,001,Forensics Analysis,0.47,0.47,0.06,0.0,0.0,0.0,0.0,0.0,James Irving,,ACCT-8630,2014
ACCT,8630,002,Forensics Analysis,0.33,0.58,0.08,0.0,0.0,0.0,0.0,0.0,James Irving,,ACCT-8630,2014
ACCT,8630,003,Forensics Analysis,0.53,0.42,0.05,0.0,0.0,0.0,0.0,0.0,James Irving,,ACCT-8630,2014
ACCT,8730,001,Intl/Spec Tax Topic,0.32,0.42,0.21,0.0,0.0,0.0,0.0,0.05,Judson Jahn,,ACCT-8730,2014
ACCT,8730,002,Intl/Spec Tax Topic,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,Judson Jahn,,ACCT-8730,2014
AGED,1020,001,Freshman Seminar,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.05,Christina Leard,,AGED-1020,2014
AGED,2010,001,Intro to Agric Educ,0.53,0.37,0.11,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2010,2014
AGED,2040,001,App Ag Calculations,0.45,0.36,0.18,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2040,2014
AGED,3030,001,Ag Ed Mech Tech,0.57,0.33,0.1,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-3030,2014
AGED,3650,001,Multiculturalism in,0.84,0.11,0.0,0.0,0.0,0.0,0.0,0.05,Alex Byrd,,AGED-3650,2014
AGED,4010,001,Instr Methods Ag Ed,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dobbins,,AGED-4010,2014
AGED,4010,001,Instr Methods Ag Ed,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Layfield,,AGED-4010,2014
AGED,4030,001,Prin Adult/Ext Ed,0.55,0.1,0.2,0.0,0.05,0.0,0.0,0.1,Freddie Waltz,,AGED-4030,2014
AGED,4230,400,Curriculum,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Layfield,,AGED-4230,2014
AGED,6010,001,Instr Methods Ag Ed,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,Kevin Layfield,,AGED-6010,2014
AGED,6010,001,Instr Methods Ag Ed,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,Thomas Dobbins,,AGED-6010,2014
AGM,1010,001,Intro Ag Mech & Bus,0.64,0.25,0.07,0.02,0.02,0.0,0.0,0.0,Hunter Massey,,AGM-1010,2014
AGM,2050,001,Prin of Fabrication,0.15,0.52,0.28,0.01,0.01,0.0,0.0,0.01,Hunter Massey,,AGM-2050,2014
AGM,2060,001,Machinery Mgt,0.15,0.4,0.3,0.15,0.0,0.0,0.0,0.0,Hunter Massey,,AGM-2060,2014
AGM,2190,001,Agribuxiness and Foo,0.24,0.45,0.29,0.02,0.0,0.0,0.0,0.0,Wilder Ferreira,,AGM-2190,2014
AGM,2210,001,Land Measurements,0.44,0.4,0.12,0.01,0.03,0.0,0.0,0.0,Charles Privette,,AGM-2210,2014
AGM,3010,001,Soil Water Conserv,0.29,0.41,0.14,0.1,0.06,0.0,0.0,0.0,Calvin Sawyer,,AGM-3010,2014
AGM,3190,001,Agribusiness Decisio,0.38,0.28,0.22,0.13,0.0,0.0,0.0,0.0,Wilder Ferreira,,AGM-3190,2014
AGM,4050,001,Env Cont in Anim Str,0.38,0.56,0.05,0.0,0.0,0.0,0.0,0.0,John Chastain,,AGM-4050,2014
AGM,4060,001,Mech & Hydraulic Sys,0.42,0.45,0.12,0.0,0.0,0.0,0.0,0.0,Young Han,,AGM-4060,2014
AGM,4600,001,Electrical Systems,0.42,0.52,0.06,0.0,0.0,0.0,0.0,0.0,Young Han,,AGM-4600,2014
AL,3490,400,Principles of Coachi,0.36,0.4,0.12,0.04,0.0,0.0,0.0,0.08,Deborah Cadorette,,AL-3490,2014
AL,3490,401,Principles of Coachi,0.52,0.33,0.15,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2014
AL,3490,402,Principles of Coachi,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,Julia Wright,,AL-3490,2014
AL,3490,403,Principles of Coachi,0.41,0.35,0.0,0.18,0.06,0.0,0.0,0.0,Clyde Connor,,AL-3490,2014
AL,3500,400,Sci Basis I/Ex Phy,0.22,0.44,0.26,0.04,0.04,0.0,0.0,0.0,Michael Godfrey,,AL-3500,2014
AL,3500,401,Sci Basis I/Ex Phy,0.28,0.12,0.16,0.32,0.08,0.0,0.0,0.04,Michael Godfrey,,AL-3500,2014
AL,3520,400,Kinesiology,0.29,0.21,0.21,0.14,0.14,0.0,0.0,0.0,Michael Godfrey,,AL-3520,2014
AL,3530,400,Athletic Injuries,0.16,0.47,0.21,0.11,0.05,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2014
AL,3530,401,Athletic Injuries,0.15,0.25,0.15,0.35,0.1,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2014
AL,3600,400,Hgh Sch Athl Ethical,0.43,0.25,0.18,0.07,0.04,0.0,0.0,0.04,Clyde Connor,,AL-3600,2014
AL,3610,400,Admin/Org of Athleti,0.73,0.19,0.04,0.0,0.04,0.0,0.0,0.0,Henry Oates,,AL-3610,2014
AL,3610,401,Admin/Org of Athleti,0.73,0.23,0.04,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2014
AL,3610,402,Admin/Org of Athleti,0.8,0.12,0.0,0.0,0.04,0.0,0.0,0.04,Henry Oates,,AL-3610,2014
AL,3620,400,Psychology of Coachi,0.28,0.28,0.24,0.12,0.04,0.0,0.0,0.04,Natalie Carter,,AL-3620,2014
AL,3620,401,Psychology of Coachi,0.24,0.2,0.44,0.12,0.0,0.0,0.0,0.0,Natalie Carter,,AL-3620,2014
AL,3740,400,Coaching Football,0.67,0.07,0.0,0.19,0.0,0.0,0.0,0.07,Edmond Fry,,AL-3740,2014
AL,3760,400,Coaching Strength/Co,0.79,0.08,0.04,0.08,0.0,0.0,0.0,0.0,Edmond Fry,,AL-3760,2014
AL,3760,401,Coaching Strength/Co,0.42,0.21,0.05,0.16,0.05,0.0,0.0,0.11,Edmond Fry,,AL-3760,2014
AL,4380,400,Coach & Athlete in E,0.5,0.14,0.29,0.07,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-4380,2014
AL,8490,400,Athletic Leadership,0.52,0.35,0.04,0.0,0.04,0.0,0.0,0.04,Michael Godfrey,,AL-8490,2014
ANTH,2010,001,Intro Anthropology,0.07,0.17,0.32,0.19,0.08,0.0,0.0,0.18,John Coggeshall,,ANTH-2010,2014
ANTH,2010,001,Introduction to Anth,0.07,0.17,0.32,0.19,0.08,0.0,0.0,0.18,John Coggeshall,,ANTH-2010,2014
ANTH,2010,002,Intro Anthropology,0.15,0.21,0.29,0.21,0.08,0.0,0.0,0.06,John Coggeshall,,ANTH-2010,2014
ANTH,2010,002,Introduction to Anth,0.15,0.21,0.29,0.21,0.08,0.0,0.0,0.06,John Coggeshall,,ANTH-2010,2014
ANTH,2010,003,Introduction to Anth,0.24,0.59,0.08,0.04,0.02,0.0,0.0,0.02,Katherine Weisensee,,ANTH-2010,2014
ANTH,2010,003,Intro Anthropology,0.24,0.59,0.08,0.04,0.02,0.0,0.0,0.02,Katherine Weisensee,,ANTH-2010,2014
ANTH,2010,004,Introduction to Anth,0.17,0.44,0.18,0.07,0.0,0.0,0.0,0.15,Melissa Vogel,,ANTH-2010,2014
ANTH,2010,004,Intro Anthropology,0.17,0.44,0.18,0.07,0.0,0.0,0.0,0.15,Melissa Vogel,,ANTH-2010,2014
ANTH,2010,005,Introduction to Anth,0.29,0.4,0.18,0.0,0.04,0.0,0.0,0.09,Lisa Rapaport,,ANTH-2010,2014
ANTH,2010,005,Intro Anthropology,0.29,0.4,0.18,0.0,0.04,0.0,0.0,0.09,Lisa Rapaport,,ANTH-2010,2014
ANTH,3010,001,Cultural Anthropolog,0.18,0.35,0.24,0.06,0.06,0.0,0.0,0.12,John Coggeshall,,ANTH-3010,2014
ANTH,3320,001,World Archaeology,0.21,0.32,0.21,0.16,0.05,0.0,0.0,0.05,Melissa Vogel,,ANTH-3320,2014
ANTH,3510,001,Biological Anthropol,0.2,0.53,0.13,0.0,0.0,0.0,0.0,0.13,Lisa Rapaport,,ANTH-3510,2014
ANTH,3530,001,Forensic Anthropolog,0.3,0.57,0.09,0.04,0.0,0.0,0.0,0.0,Katherine Weisensee,,ANTH-3530,2014
ANTH,4660,001,Evolution of Human B,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.2,Lisa Rapaport,,ANTH-4660,2014
ANTH,4960,003,Creative Inquiry,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Sharon Nagy,,ANTH-4960,2014
APEC,2020,001,Agric Economics,0.28,0.3,0.33,0.03,0.04,0.0,0.0,0.01,Webb Smathers,,APEC-2020,2014
APEC,2020,002,Agric Economics,0.14,0.28,0.28,0.17,0.0,0.0,0.0,0.14,David Willis,,APEC-2020,2014
APEC,2050,001,Agric and Society,0.3,0.47,0.23,0.0,0.0,0.0,0.0,0.0,Michael Vassalos,,APEC-2050,2014
APEC,2570,001,Nat Res Env Econ,0.15,0.27,0.3,0.12,0.05,0.0,0.0,0.12,David Willis,,APEC-2570,2014
APEC,3020,001,Econ of Farm Mgt,0.31,0.37,0.31,0.0,0.0,0.0,0.0,0.0,Michael Vassalos,,APEC-3020,2014
APEC,3090,001,Econ Agric Marketing,0.73,0.09,0.16,0.0,0.0,0.0,0.0,0.02,Yuliya Bolotova,,APEC-3090,2014
APEC,3510,001,Prin of Advertising,0.38,0.52,0.1,0.0,0.0,0.0,0.0,0.0,Webb Smathers,,APEC-3510,2014
APEC,3610,001,Int Health Care Econ,0.47,0.41,0.06,0.06,0.0,0.0,0.0,0.0,Khoa Truong,,APEC-3610,2014
APEC,4900,002,CAFLS Plus Prof. Dev,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,Thomas Scott,,APEC-4900,2014
ARAB,1010,001,Elementary Arabic I,0.59,0.18,0.0,0.0,0.0,0.0,0.0,0.24,Sulafa Abou-Samra,,ARAB-1010,2014
ARCH,1010,001,Intro to Arch,0.56,0.36,0.03,0.0,0.01,0.0,0.0,0.05,Sal Hambright-Belue,,ARCH-1010,2014
ARCH,2040,001,Hist of Modern Arch,0.38,0.25,0.35,0.03,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-2040,2014
ARCH,2510,001,Arch Foundations I,0.33,0.56,0.11,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-2510,2014
ARCH,2510,001,Arch Foundations I,0.33,0.56,0.11,0.0,0.0,0.0,0.0,0.0,Marianne Glaser,,ARCH-2510,2014
ARCH,2510,001,Arch Foundations I,0.33,0.56,0.11,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-2510,2014
ARCH,2510,002,Arch Foundations I,0.73,0.18,0.09,0.0,0.0,0.0,0.0,0.0,Joseph Choma,,ARCH-2510,2014
ARCH,2510,002,Arch Foundations I,0.73,0.18,0.09,0.0,0.0,0.0,0.0,0.0,Marianne Glaser,,ARCH-2510,2014
ARCH,2510,003,Arch Foundations I,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-2510,2014
ARCH,2510,003,Arch Foundations I,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-2510,2014
ARCH,2510,003,Arch Foundations I,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,Marianne Glaser,,ARCH-2510,2014
ARCH,2510,004,Arch Foundations I,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,Marianne Glaser,,ARCH-2510,2014
ARCH,2510,004,Arch Foundations I,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,Annemarie Jacques,,ARCH-2510,2014
ARCH,2510,004,Arch Foundations I,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,Annemarie Jacques,,ARCH-2510,2014
ARCH,2700,001,Structures I,0.42,0.33,0.08,0.08,0.08,0.0,0.0,0.0,Dustin Albright,,ARCH-2700,2014
ARCH,3510,001,Studio Clemson,0.4,0.53,0.07,0.0,0.0,0.0,0.0,0.0,Robert Hogan,,ARCH-3510,2014
ARCH,3510,002,Studio Clemson,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,Julie Wilkerson,,ARCH-3510,2014
ARCH,3510,002,Studio Clemson,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,Robert Hogan,,ARCH-3510,2014
ARCH,3510,003,Studio Clemson,0.33,0.5,0.08,0.08,0.0,0.0,0.0,0.0,Robert Hogan,,ARCH-3510,2014
ARCH,3510,003,Studio Clemson,0.33,0.5,0.08,0.08,0.0,0.0,0.0,0.0,Criss Mills,,ARCH-3510,2014
ARCH,3530,001,Studio Genoa,0.27,0.64,0.09,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-3530,2014
ARCH,3540,001,Studio Barcelona,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-3540,2014
ARCH,3540,001,Studio Barcelona,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-3540,2014
ARCH,4010,001,Arch Portfolio,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,Martha Skinner,,ARCH-4010,2014
ARCH,4010,002,Arch Portfolio,0.33,0.29,0.29,0.05,0.0,0.0,0.0,0.05,Arash Soleimani,,ARCH-4010,2014
ARCH,4120,001,History Research,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-4120,2014
ARCH,4120,002,History Research,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-4120,2014
ARCH,4120,002,History Research,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4120,2014
ARCH,4140,001,Design Seminar,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-4140,2014
ARCH,4160,002,Field Studies,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-4160,2014
ARCH,4160,002,Field Studies,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-4160,2014
ARCH,6290,002,Arch Graphics,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,Lloyd Bray,,ARCH-6290,2014
ARCH,6850,001,H/Th: Arch+Health,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Dina Battisto,,ARCH-6850,2014
ARCH,8210,001,Research Methods,0.63,0.35,0.0,0.0,0.0,0.0,0.0,0.03,Dina Battisto,,ARCH-8210,2014
ARCH,8410,001,Arch Studio I,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,Peter Laurence,,ARCH-8410,2014
ARCH,8410,002,Arch Studio I,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.13,Junichi Satoh,,ARCH-8410,2014
ARCH,8510,001,Design Studio III,0.09,0.82,0.0,0.0,0.0,0.0,0.0,0.09,Ulrike Heine,,ARCH-8510,2014
ARCH,8510,001,Design Studio III,0.09,0.82,0.0,0.0,0.0,0.0,0.0,0.09,Dustin Albright,,ARCH-8510,2014
ARCH,8510,002,Design Studio III,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-8510,2014
ARCH,8510,003,Design Studio III,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-8510,2014
ARCH,8510,003,Design Studio III,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,Ufuk Ersoy,,ARCH-8510,2014
ARCH,8510,004,Design Studio III,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-8510,2014
ARCH,8510,004,Design Studio III,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,D Franco Santa Cruz,,ARCH-8510,2014
ARCH,8600,001,History/Theory I,0.53,0.41,0.0,0.0,0.0,0.0,0.0,0.06,Ufuk Ersoy,,ARCH-8600,2014
ARCH,8720,001,Production & Assemb,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Daniel Harding,,ARCH-8720,2014
ARCH,8720,001,Production & Assemb,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,D Franco Santa Cruz,,ARCH-8720,2014
ARCH,8790,002,Digtial Manufacturin,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Douglas Hecker,,ARCH-8790,2014
ARCH,8810,001,Pro Practice Survey,0.64,0.33,0.0,0.0,0.0,0.0,0.0,0.03,Katherin Schwennsen,,ARCH-8810,2014
ARCH,8890,001,Mentorship,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Ashley Jennings,,ARCH-8890,2014
ARCH,8950,001,A+H Studio: Projects,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,Byron Edwards,,ARCH-8950,2014
ARCH,8950,001,A+H Studio: Projects,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8950,2014
ART,1050,001,Foundation Drawing I,0.5,0.44,0.06,0.0,0.0,0.0,0.0,0.0,Kathleen Thum,,ART-1050,2014
ART,1510,001,Foundations Art I,0.8,0.07,0.07,0.07,0.0,0.0,0.0,0.0,Alexandra Giannell,,ART-1510,2014
ART,2070,001,Beginning Painting,0.71,0.24,0.06,0.0,0.0,0.0,0.0,0.0,Hilary Siber,,ART-2070,2014
ART,2110,001,Begin Printmaking,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Laken Bridges,,ART-2110,2014
ART,2130,001,Begin Photography,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Anderson Wrangle,,ART-2130,2014
ART,2170,001,Beginning Ceramics,0.82,0.09,0.0,0.0,0.0,0.0,0.0,0.09,Nina Kawar,,ART-2170,2014
ART,3550,001,Atelier InSite Creat,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,De Woodward-Detrich,,ART-3550,2014
ART,3550,001,Atelier InSite Creat,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Joseph Manson,,ART-3550,2014
ART,3550,001,Atelier InSite Creat,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,David Detrich,,ART-3550,2014
ART,4550,001,Atelier InSite Creat,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,David Detrich,,ART-4550,2014
ART,4550,001,Atelier InSite Creat,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,De Woodward-Detrich,,ART-4550,2014
